Class,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9
AU,9262,3388,2128,640,284,108,39,11,13,3,5198,5028,3149,1435,603,258,127,50,23,5,2866,4704,3959,2231,1269,497,211,100,30,9,0.30976926851694797,0.09867452135008961,0.024545900833355627,0.08885616101674736,0.06725576828339441,0.004418262150004013,0.08198330878340779,0.2523318605668958,0.05940108001672061,0.012763868433344925
AU,15750,16,0,0,0,3,46,37,5,19,10423,3496,917,451,227,149,107,60,34,12,9031,3764,1489,697,315,231,183,109,43,14,0.38567839193557296,0.1520100502417079,0.03831658291216604,0.08040201004520088,0.06972361808607264,0.013190954773040768,0.06658291456868197,0.14698492461388285,0.03140703517390659,0.015703517586953295
AU,6204,6481,2369,593,158,50,13,2,4,2,4269,6867,3458,947,221,63,25,17,7,2,4538,6079,3157,1385,459,156,50,29,20,3,0.3022196926407388,0.08081957882294709,0.031872509958345334,0.06829823562502571,0.09789413772920352,0.007968127489586333,0.1013090495104548,0.2777461582084379,0.02561183835938464,0.00626067159896069
AU,13832,1488,304,119,46,31,24,18,10,4,3564,6067,3457,1422,814,388,107,37,14,6,3457,5351,3498,2115,940,404,87,16,2,6,0.3347058823332526,0.08411764705387542,0.03705882352723183,0.0811764705834602,0.10823529411128027,0.006470588234913494,0.09294117646512111,0.2264705882219723,0.022941176469238753,0.0058823529408304496
AU,11496,2062,1761,427,91,29,7,1,1,1,7153,5136,2298,821,308,100,35,16,5,4,1992,4731,4080,2477,1548,628,276,105,29,10,0.39225941420542576,0.10303347279795849,0.03451882845007746,0.11453974894798431,0.08525104602064586,0.005753138075012911,0.09466527196157608,0.13441422593439256,0.026673640165968952,0.008891213388656317
AU,13732,1964,54,0,0,9,24,60,27,6,15750,0,0,0,0,0,0,0,0,126,15726,24,0,0,0,0,0,0,2,124,0.39589442813314296,0.0865102639253905,0.030303030301549214,0.08553274681888891,0.10850439882167623,0.009286412511765083,0.09335288367090161,0.1417399804427302,0.03861192570681271,0.01026392961826667
AU,9641,2942,2280,577,234,119,43,19,10,11,8417,5140,1574,441,163,69,39,25,4,4,5137,6245,2859,1035,324,122,49,49,43,13,0.31379787723517316,0.07014305491139165,0.020766035993504108,0.06922011997834703,0.07937240424183792,0.0059990770647900754,0.06460544531312389,0.2985694508399368,0.06875865251182471,0.008767881863923957
AU,14131,1533,84,2,1,4,32,52,31,6,15750,0,0,0,0,0,0,0,0,126,15700,50,0,0,0,0,0,0,28,98,0.3906177426664832,0.08732001857467163,0.05294937296549237,0.10311193682753778,0.08313980491950118,0.006967022758617417,0.08732001857467163,0.1472364142987814,0.030190431954008806,0.011147236413787866
AU,15864,0,0,0,0,0,4,2,0,6,4785,5825,3153,1455,519,99,31,7,0,2,7443,5355,2058,643,190,108,41,22,8,8,0.3136467889728413,0.06823394495021594,0.031536697245898124,0.08715596329775481,0.12041284402979284,0.004013761467659761,0.1209862385251728,0.22075688072128685,0.025802752292098465,0.007454128439939556
AU,15148,49,0,0,0,10,292,221,5,151,7532,3336,2310,1339,739,344,179,59,29,9,11443,2113,1272,592,281,100,44,14,10,7,0.3825417201294902,0.14698331192894842,0.037227214375017505,0.06097560975218385,0.10911424903022372,0.023748395377166342,0.05455712451511186,0.14184852373929085,0.03145057766165272,0.011553273426729571
AU,9337,2563,1940,1286,361,306,47,26,6,4,6341,5287,2481,1074,437,157,49,31,15,4,3285,5714,3852,1992,733,211,59,17,7,6,0.3462109955252,0.10549777116862319,0.03417533432223005,0.11837543337699973,0.07082714214607097,0.004457652302899571,0.10450718176797884,0.17285785041243892,0.03566121842319657,0.007429420504832619
AU,11899,3309,399,126,55,46,15,10,11,6,3546,5503,3635,1820,812,339,136,58,19,8,4778,5077,3026,1684,775,353,89,55,23,16,0.3123938879279913,0.06168647424665045,0.04244482172934664,0.10016977928125807,0.1482739105745176,0.00396151669473902,0.14657611770534373,0.14487832483616986,0.03112620260152087,0.008488964345869328
AU,11975,3453,261,78,34,37,12,10,10,6,3259,5609,3815,1799,832,379,134,38,8,3,3826,4811,3505,1953,1041,479,161,75,17,8,0.38532110089533705,0.05963302751951645,0.038417431190457714,0.08486238531623495,0.1427752293496115,0.00688073394455959,0.10493119265453375,0.1278669724697324,0.038417431190457714,0.010894495412219351
AU,11017,3047,1315,302,108,43,24,8,6,6,6446,5329,2497,962,395,159,56,23,6,3,2208,4738,3673,2797,1415,672,229,96,37,11,0.3595980962263565,0.09677419354326948,0.033844526703657084,0.10312004230020518,0.08566895821863199,0.006874669486680345,0.09783183500275876,0.17345319935624257,0.033315705973912445,0.009518773135403554
AU,9482,3418,1840,730,215,122,31,14,14,10,7098,5133,2257,854,335,125,48,19,5,2,3921,4518,3176,2340,1092,508,173,91,43,14,0.351872246676659,0.0892070484532375,0.03689427312572168,0.06828193832223117,0.09251101321076481,0.007709251100897067,0.10517621144795285,0.20154185020916618,0.0374449339186429,0.009361233479660724
AU,15766,0,0,0,0,2,71,11,0,26,12245,3289,256,40,20,11,6,5,2,2,7392,5484,1878,654,207,124,74,40,15,8,0.3250152160483862,0.08581862446221432,0.026780279974024327,0.08338405355548484,0.08703590991557907,0.004869141813458969,0.10286062080932071,0.2483262324864074,0.026780279974024327,0.009129640900235566
AU,11283,2964,910,388,209,71,37,12,1,1,5745,5708,2566,1125,407,175,92,51,5,2,3732,4595,3593,2228,973,400,189,109,37,20,0.33050847455759835,0.11073446327057997,0.0338983050828306,0.1186440677899071,0.06327683615461713,0.0039548022596635705,0.1011299434971113,0.2028248587456031,0.028813559320406013,0.00621468926518561
AU,15501,24,0,0,0,2,214,51,0,84,7740,4847,1912,832,298,119,77,44,5,2,9479,2727,1739,982,435,230,146,90,30,18,0.3165699548474165,0.15925209541204047,0.03868471953328918,0.06382978722992716,0.1012250161121067,0.018052869115534952,0.07221147646213981,0.20116054157310376,0.02321083171997351,0.005802707929993377
AU,15288,37,0,0,0,7,305,111,2,126,7756,4212,2107,1076,417,163,87,50,7,1,10710,2303,1440,807,314,142,90,44,14,12,0.3261272390162985,0.1297096973360278,0.033353922172121436,0.08400247065571324,0.09326744903685809,0.02100061766392831,0.07226683137292977,0.19518221122945137,0.03705991352457937,0.008029647930325531
AU,9141,3018,1573,1160,573,313,54,38,0,6,5367,5527,2710,1245,593,255,110,35,25,9,3094,5406,3997,2030,850,319,109,43,20,8,0.32516810757323883,0.08981748318492712,0.030739673389493773,0.10086455330927645,0.08021133525071032,0.0038424591736867216,0.10758885686322821,0.19740634004815533,0.054755043225035785,0.009606147934216804
AU,10400,3900,940,363,143,76,23,24,2,5,5758,5575,2748,1105,404,178,69,21,14,4,4355,6199,3168,1322,551,210,40,21,6,4,0.3167732414994209,0.08017707820559876,0.02902115100693452,0.079685194290227,0.07575012296725282,0.006886374815204802,0.07329070339039397,0.26856861779298724,0.05951795375998436,0.010329562222807202
AU,14048,1473,173,77,34,20,20,17,10,4,4222,6398,3140,1267,547,209,62,19,9,3,3652,5385,3318,1896,962,393,181,53,31,5,0.3291291291093616,0.08828828828298568,0.04324324324064605,0.09669669669088908,0.10750750750105059,0.008408408407903398,0.0864864864812921,0.20360360359137514,0.031831831829920006,0.004804804804516228
AU,15417,40,0,0,0,5,227,95,5,87,7761,3943,2322,1037,483,194,86,29,17,4,11035,2736,1216,497,226,88,46,15,7,10,0.34150827710965614,0.191293684844188,0.02575107295979454,0.06621704475375738,0.10177805026966412,0.021459227466495447,0.06131207847570128,0.15511955854352424,0.022685469036009473,0.01287553647989727
AU,7387,6395,1634,342,83,22,7,2,3,1,3969,6513,3488,1196,439,158,67,38,5,3,3905,5858,3364,1611,608,286,137,71,27,9,0.3170878459496337,0.09265944644448498,0.03971119133335071,0.09807460889903281,0.09085439229296904,0.005415162454547824,0.11432009626267628,0.20998796629302116,0.02406738868687922,0.007821901323235746
AU,13106,2455,157,22,10,21,34,29,33,9,15673,36,17,14,5,7,1,4,6,113,15580,162,15,2,2,5,25,43,33,9,0.3470715834990425,0.0984815618178533,0.040347071581763684,0.11887201734842205,0.07505422993166794,0.007375271149354653,0.07201735357605131,0.20086767895007082,0.03427331887053044,0.00563991323185944
AU,15666,3,1,0,0,11,130,13,5,47,14748,877,154,50,18,13,8,3,2,3,6798,5852,2123,673,232,76,63,41,14,4,0.3109289617316432,0.08907103824649884,0.021857923496073337,0.07595628414885484,0.09672131147012451,0.006557377048822001,0.0704918032748365,0.2863387977985607,0.032786885244110005,0.009289617485831169
AU,9784,2838,2029,900,231,56,22,12,2,2,5745,5177,2856,1280,514,185,80,26,6,7,2397,4842,4200,2286,1282,541,209,87,23,9,0.32079112395944087,0.08683068016947272,0.023154848045192723,0.08345393149621545,0.07187650747361908,0.0053063193436899995,0.08393632416382363,0.2513265798238627,0.06415822479188818,0.009165460684555454
AU,13556,2099,75,22,4,13,24,16,59,8,15750,0,0,0,0,0,0,0,0,126,15731,19,0,0,0,0,0,12,61,53,0.3649382715869166,0.09827160493341869,0.0340740740723914,0.09580246913107147,0.0814814814774577,0.007407407407041609,0.10864197530327693,0.16691358023867092,0.035061728393330285,0.007407407407041609
AU,13049,1990,455,185,80,45,37,21,10,4,3126,5047,3512,2021,1195,639,227,72,29,8,3547,5002,3291,2257,1051,502,161,51,7,7,0.3308486238342403,0.0739678899040156,0.030963302750518156,0.09690366971921424,0.15481651375259078,0.005160550458419693,0.10665137614067366,0.16800458714633001,0.02637614678747843,0.006307339449179624
AU,13732,1588,269,125,63,33,32,20,10,4,3230,5624,3722,1857,881,385,118,45,11,3,3165,4448,3565,2299,1284,668,286,118,31,12,0.3786945812574695,0.07204433497093322,0.02463054187040452,0.08435960590613549,0.10714285713625966,0.009236453201401696,0.09667487684133774,0.17795566501367266,0.04125615763292757,0.00800492610788147
AU,9409,4528,1322,412,127,39,14,17,7,1,13364,1319,610,361,139,58,12,4,6,3,8243,4951,1537,551,287,169,80,35,18,5,0.38920276205968596,0.1443816697963351,0.0364092906442932,0.09792843690534034,0.06465787821314137,0.006905210294607331,0.07093534211732985,0.15191462648136128,0.02887633395926702,0.008788449465863876
AU,15664,15,0,0,0,5,84,54,2,52,6008,4894,2757,1286,492,269,108,38,19,5,5909,3668,3382,1574,807,315,145,41,25,10,0.32490784621775104,0.0884676145293066,0.03475513427937045,0.09952606634546993,0.07846234860039693,0.0084254870980292,0.09110057924744072,0.21221695628161047,0.050026329644548374,0.012111637703416975
AU,8462,2875,2320,1250,556,205,139,40,25,4,8187,4565,1991,759,255,74,16,16,11,2,6000,4734,2557,1504,608,308,112,38,10,5,0.39302325579110325,0.11337209301666441,0.031976744184187396,0.07616279069324634,0.09534883720375878,0.009883720929657922,0.07267441860042591,0.15872093022333017,0.03953488371863169,0.009302325580854516
AU,15875,0,0,0,0,0,0,0,0,1,4586,6455,3068,1185,406,80,57,25,9,5,4907,5450,3106,1393,589,251,103,55,15,7,0.4526011560432022,0.06589595375341642,0.03526011560489826,0.08901734103531692,0.11502890172745497,0.004624277456380099,0.0884393063532694,0.09653179190193457,0.04624277456380099,0.006358381502522637
AU,13790,1879,81,0,0,7,22,26,63,8,15750,0,0,0,0,0,0,0,20,106,15696,54,0,0,0,0,15,25,35,51,0.3474434199351449,0.08382229672741734,0.04819782061826497,0.10561609387654586,0.082145850792869,0.008382229672741734,0.0884325230474253,0.19279128247305988,0.03688181056006363,0.006286672254556301
AU,15864,0,0,0,0,0,7,2,0,3,2577,4976,4106,2257,1149,507,219,67,12,6,4943,5291,3024,1549,674,254,101,26,7,7,0.39863713796714156,0.05281090289308285,0.0505394662095094,0.08404315729221787,0.15559341282478173,0.004542873367146912,0.10959681998241926,0.09710391822276525,0.03804656444985539,0.009085746734293824
AU,11747,1546,1701,690,114,34,13,3,0,28,5585,5556,2670,1228,493,203,71,34,25,11,1911,5401,4190,2565,1129,444,166,56,9,5,0.3899900891778994,0.07284440039282238,0.048562933595214915,0.07879088205754257,0.11000991079732358,0.009910802774533656,0.10009910802278993,0.1412289395371046,0.039147670959407944,0.009415262635806974
AU,9637,2510,1305,1509,623,218,52,15,5,2,5121,5425,3077,1366,558,187,88,39,11,4,3591,5866,3732,1716,625,196,97,26,19,8,0.3670140461999541,0.0792931581296197,0.043044857270364986,0.09515178975554366,0.06705935658962124,0.008608971454072996,0.08019936565110107,0.2161304938733063,0.03307657453406994,0.010421386497035733
AU,10978,2762,1604,272,187,29,24,13,5,2,15447,345,32,27,12,7,2,0,1,3,8751,5403,1137,331,102,53,58,25,9,7,0.3835330901311343,0.08077123501402964,0.0453361125562618,0.09484106304873158,0.07139134965756168,0.009379885356467957,0.09431995830670557,0.16727462219034525,0.04742053152436579,0.0057321521622859745
AU,8991,2103,2745,1341,487,127,60,12,5,5,6317,5637,2379,878,373,143,73,48,19,9,2541,5191,3953,2385,1094,431,189,59,20,13,0.38258164850271736,0.0808709175696801,0.04821150855115544,0.11975116640125706,0.07931570761641701,0.0046656298597892365,0.07931570761641701,0.1601866251860971,0.03680663556055953,0.008294453084069753
AU,7619,2504,2639,1763,847,293,148,40,21,2,6737,5815,2129,698,230,120,58,54,29,6,4117,5575,3440,1734,622,256,87,39,2,4,0.404698344879621,0.10571276027198544,0.029898558460763558,0.06460224238843554,0.09289909236022963,0.009076348104160366,0.08595835557469522,0.1553657234300392,0.04378003203183235,0.008008542444847382
AU,9094,3955,1862,572,238,62,48,30,13,2,9221,4741,1272,366,138,55,29,30,16,8,3581,5730,3429,1603,876,326,153,87,60,31,0.34863281248297695,0.11621093749432565,0.04736328124768734,0.10693359374477863,0.08154296874601842,0.002929687499856949,0.10009765624511242,0.1669921874918461,0.020019531249022487,0.009277343749547005
AU,10963,1167,1586,1470,386,199,67,31,4,3,6456,4826,2507,1165,551,229,105,25,8,4,3029,4367,3836,2495,1256,586,207,69,24,7,0.32315183708175516,0.07613988490145464,0.027445772464477835,0.09428950862796417,0.0765825586508817,0.008853474988541237,0.0894200973842665,0.24966799467686288,0.04471004869213325,0.00973882248739536
AU,9433,2371,2278,1157,417,139,35,25,18,3,3221,5389,3643,1981,927,415,181,75,33,11,2639,6098,4254,1971,647,174,67,14,6,6,0.3839617631235283,0.06744556558324771,0.04673393520728975,0.07169410514754677,0.13064259160219635,0.00743494423752337,0.1062134891074767,0.13276686138434587,0.04779607009836452,0.0053106744553738355
AU,10911,1493,2147,863,240,127,65,23,2,5,5449,5368,2682,1307,582,255,124,74,27,8,1822,5022,4086,2695,1376,600,200,61,10,4,0.37144190385574233,0.05926271581618,0.03546430237818646,0.10265982267369764,0.09192720484872016,0.01073261782497748,0.09379374707915102,0.18432104525504803,0.04153056462708677,0.008866075594546614
AU,10516,4752,505,67,15,3,7,5,4,2,12533,2746,420,115,27,14,7,6,2,6,6198,6557,2066,636,221,122,52,13,7,4,0.3853754940521059,0.07262845849443535,0.04199604742875514,0.08992094861215805,0.08794466402727545,0.006916996047089081,0.09930830039035038,0.16205533596037275,0.04594861659852032,0.007905138339530379
AU,10477,1669,895,1108,1263,302,71,49,38,4,6010,5131,2407,1203,547,312,164,63,19,20,3197,6502,3787,1581,610,150,25,13,7,4,0.3303249097323861,0.0812274368194392,0.016696750901773614,0.08980144403926889,0.08574007219829693,0.00812274368194392,0.07536101082692415,0.24954873645083264,0.04828519855377775,0.01489169675023052
AU,14349,1213,219,62,13,7,3,5,4,1,13670,1743,279,76,45,31,14,10,3,5,7715,5802,1555,492,203,67,24,8,6,4,0.38275340391413243,0.09833585476054786,0.052950075640295004,0.09430156328319204,0.07967725667777724,0.00655572365070319,0.10337871910724263,0.14473020675013967,0.029752899645499094,0.007564296520042143
AU,8639,2039,2915,1403,632,142,51,36,13,6,6290,5743,2693,796,223,81,29,13,2,6,2619,4261,4045,2896,1323,525,139,44,22,2,0.42782152228725345,0.08293963254157796,0.03202099737364719,0.08241469815840342,0.08346456692475251,0.006299212598094529,0.07349081364443617,0.15065616797109416,0.05091863516793078,0.009973753280316338
AU,11166,4045,529,94,21,3,7,5,4,2,5726,5713,2779,958,445,151,39,34,20,11,5861,6852,2323,547,155,77,42,8,7,4,0.3958125622933294,0.07876370886945346,0.04935194416503729,0.09272183449188824,0.07676969092339134,0.008474576270763978,0.08225324027506214,0.17846460617255908,0.030907278163962746,0.006480558324701866
AU,11052,1807,1035,1268,413,215,63,14,4,5,4970,5362,2831,1484,697,311,139,42,27,13,2233,4346,4073,2534,1542,650,338,118,38,4,0.37134643026490916,0.10110206036889785,0.048873981789704174,0.10014374700047228,0.08528988978987591,0.006229036894766218,0.11212266410579193,0.13176808815851615,0.03258265452646945,0.010541447052681292
AU,8736,3132,2510,935,354,150,29,23,4,3,6172,6306,2325,711,218,73,33,20,13,5,2605,5986,3836,2013,972,321,112,24,4,3,0.36228287839393136,0.09032258064067877,0.047642679898380016,0.0947890818811519,0.07940446649730003,0.006947890818513752,0.09925558312162502,0.1836228287750063,0.029280397020879385,0.006451612902905627
AU,8482,2513,2694,1474,491,153,43,13,6,7,7030,5655,2009,677,277,112,65,37,9,5,4547,5664,3308,1529,513,202,71,34,4,4,0.3716319267731758,0.09608540924778416,0.04321301474106695,0.09761057447393946,0.08540925266469704,0.005083884087184348,0.10371123537856068,0.14692425011962765,0.04575495678465913,0.0045754956784659125
AU,10361,2302,1461,1199,395,128,17,4,1,8,4634,5680,3080,1388,659,239,114,55,16,11,3205,4467,4609,2022,981,393,128,52,13,6,0.3789618741213155,0.093247588420154,0.04960955443042676,0.09278824069394634,0.08268259071737794,0.005971520440699517,0.08957280661049276,0.159853008720264,0.03904455672765069,0.008268259071737793
AU,8426,2585,2495,1553,506,195,75,27,9,5,4208,5528,3256,1593,734,329,138,57,26,7,1945,4058,4258,2663,1703,758,334,103,41,13,0.38062953993314147,0.09297820822794295,0.029539951572419374,0.10024213074575099,0.07554479418520364,0.009685230023744057,0.07263922517808043,0.18111380144401387,0.048426150118720285,0.009200968522556854
AU,9459,2599,1975,1243,268,230,58,31,9,4,7313,5625,1968,587,227,98,29,21,6,2,2488,5097,3618,2529,1172,569,200,112,66,25,0.35043196542384275,0.08585313174482434,0.040496760256992614,0.11393088552300588,0.07235421165916013,0.007019438444545386,0.08693304535167748,0.21112311013978816,0.029157667385034683,0.002699784017132841
AU,14809,833,162,35,11,10,8,4,1,3,15412,262,62,31,20,28,25,26,5,5,4429,6397,3334,992,368,175,102,36,30,13,0.3608247422484631,0.09549647313643535,0.036896364620895475,0.1090613130705881,0.053716766139244886,0.005968529571027209,0.10851871947322199,0.18990775907813848,0.028757460660403827,0.010851871947322199
AU,9592,2186,1974,1258,602,162,67,16,8,11,5662,4791,2886,1448,632,266,107,54,15,15,2884,5815,4237,1874,652,270,98,34,10,2,0.3704748471852151,0.08086506816733122,0.03855195110303,0.08321579689312573,0.08650681710923805,0.008462623412860243,0.10719322989622976,0.17912552890554184,0.03761165961271219,0.007992477667701342
AU,8043,2604,2638,1491,746,205,91,38,9,11,5237,5573,2788,1242,561,257,117,68,22,11,3025,5763,3676,2076,782,372,108,47,22,5,0.38706516411626335,0.07349338559169556,0.0436060754510727,0.07790298872719731,0.0896619304218686,0.005879470847335646,0.09701126898103815,0.17589416951612472,0.041646251835294155,0.007839294463114195
